,eye_lashes,eye_lid,chin_length,eyebrow_weight,eyebrow_shape,eyebrow_thickness,face_shape,facial_hair,hair,eye_color,face_color,hair_color,glasses,glasses_color,eye_slant,eyebrow_width,eye_eyebrow_distance,image_name
9314,0,1,1,1,10,1,2,11,24,4,2,3,3,2,2,2,1,cs11408321111175733603.png
9315,1,0,2,1,3,1,6,14,84,1,0,4,10,0,1,2,0,cs114083562476861379.png
9316,0,0,0,1,12,3,5,14,40,1,7,5,11,3,0,0,0,cs11408370451354379445.png
9317,1,0,2,0,4,0,3,14,18,4,0,6,11,4,2,2,2,cs1140837340724959610.png
9318,1,0,2,0,12,3,5,11,41,1,1,5,9,6,2,0,1,cs1140840888997688627.png
9319,1,0,1,0,9,2,4,3,64,2,9,2,11,5,0,1,1,cs11408957903290429030.png
9320,1,0,2,1,6,1,6,11,30,1,3,7,9,5,2,2,0,cs1140897281863209009.png
9321,0,0,1,1,12,2,3,14,35,0,2,1,11,4,0,0,0,cs11409208172909087186.png
9322,0,1,2,0,6,1,0,4,105,1,4,3,11,6,0,0,1,cs11409216147814925667.png
9323,0,1,1,0,13,3,2,5,11,1,10,2,11,6,2,0,1,cs11409330694179860463.png
9324,0,1,2,1,0,0,2,5,2,4,0,8,0,5,1,0,1,cs11409397116308967193.png
9325,0,0,2,0,3,0,4,14,48,0,6,8,7,5,0,0,0,cs11409693418162343871.png
9326,1,0,1,0,0,3,5,14,69,0,9,1,11,3,2,1,0,cs11409803498732789387.png
9327,0,0,2,1,11,3,5,12,72,1,7,4,11,0,0,2,2,cs11409899010485875799.png
9328,1,1,0,0,1,3,3,3,110,3,5,8,11,5,2,2,2,cs11410174495123012045.png
9329,1,1,2,0,11,2,2,14,36,0,8,2,1,5,2,1,2,cs11410190388093596133.png
9330,0,0,0,0,5,1,6,2,94,4,2,2,11,3,0,2,1,cs11410354865086219713.png
9331,0,0,1,1,10,2,0,14,2,4,0,9,11,4,2,2,1,cs11410383281641108008.png
9332,1,0,1,0,3,3,0,9,44,0,0,3,0,1,2,0,2,cs11410703622513856247.png
9333,0,1,0,0,13,3,4,0,7,0,10,1,11,1,2,1,0,cs11410732439431296393.png
9334,0,1,1,0,0,2,0,14,67,4,6,5,6,2,0,0,1,cs11410738137183428275.png
9335,1,1,2,1,10,2,2,6,28,0,2,8,3,1,2,2,0,cs11411804249972674304.png
9336,0,0,0,1,4,0,0,14,89,4,10,2,10,4,2,0,1,cs11411889297157398128.png
9337,1,1,0,1,3,2,3,14,9,2,10,4,11,0,1,1,0,cs1141190884619753281.png
9338,1,0,2,0,3,2,5,7,70,3,3,8,11,2,1,0,2,cs11412073621027780462.png
9339,0,1,2,1,9,3,3,13,78,0,3,2,8,3,0,2,0,cs11412165645056601889.png
9340,0,0,1,0,2,2,0,14,59,0,2,4,11,5,2,2,0,cs11412177014065004339.png
9341,1,0,0,0,11,2,3,14,55,0,4,3,10,0,1,2,0,cs11412320138176698655.png
9342,0,1,2,1,7,0,3,14,103,4,5,9,11,0,1,0,0,cs11412349032322253953.png
9343,1,0,0,1,2,0,5,2,37,1,10,1,11,0,2,2,1,cs11412382493873715555.png
9344,0,1,2,1,2,1,3,14,29,4,2,6,1,5,1,1,1,cs11412527572048142553.png
9345,0,1,0,0,10,2,0,14,49,3,2,0,11,6,2,1,2,cs11412657254666434623.png
9346,0,0,1,1,0,2,4,14,73,2,8,9,5,6,0,1,0,cs11412844559658800831.png
9347,0,0,0,1,2,2,6,13,69,1,3,1,10,0,2,1,2,cs11412878182159630851.png
9348,0,1,0,1,11,0,6,14,108,1,1,5,9,3,2,0,0,cs11413035464084029886.png
9349,1,1,1,0,11,0,3,12,33,3,9,9,11,4,2,1,2,cs11413179248307455319.png
9350,0,1,0,0,5,0,4,3,11,4,6,7,11,6,0,2,0,cs11413220207646963245.png
9351,0,0,2,0,6,0,1,2,99,4,9,4,11,2,1,1,1,cs11413242430352116691.png
9352,0,1,1,0,10,2,2,12,88,4,8,1,6,0,2,0,0,cs11413257612081225517.png
9353,1,1,2,0,1,1,6,14,32,0,4,3,10,5,1,1,0,cs11413487761019006814.png
9354,1,1,0,0,4,1,3,10,61,4,9,8,9,6,1,1,0,cs11413527092646729766.png
9355,0,0,1,1,3,3,5,14,96,2,0,2,4,1,0,0,0,cs11413602717106811668.png
9356,1,1,2,1,10,1,0,9,61,0,7,8,11,4,2,2,0,cs11413894861428106839.png
9357,0,1,2,0,8,3,2,14,47,4,9,1,11,5,2,1,1,cs11414195211075446167.png
9358,0,1,1,0,9,0,5,5,33,1,8,3,3,3,0,2,1,cs11414272738714038150.png
9359,1,1,2,1,5,1,0,6,70,0,4,5,11,5,2,2,1,cs11414328407148862842.png
9360,0,0,2,0,0,3,2,11,4,1,6,9,11,3,0,0,2,cs11414379024914703362.png
9361,0,1,2,0,6,0,2,14,68,3,1,6,1,4,1,0,2,cs11414792866974014270.png
9362,1,0,0,0,12,2,1,14,14,2,3,5,1,0,1,2,1,cs11414993989953505790.png
9363,0,1,1,1,1,1,4,7,27,2,4,9,0,1,1,1,2,cs11415026799834575640.png
9364,0,0,0,0,3,1,5,14,35,4,2,6,2,0,0,1,2,cs11415290054199174387.png
9365,1,0,2,0,12,0,3,14,48,0,0,6,11,2,0,0,2,cs11415395391094834313.png
9366,0,0,1,1,9,0,6,10,67,0,5,8,11,2,2,0,1,cs11415597609182002510.png
9367,1,0,1,1,4,3,2,14,67,4,7,3,9,0,2,2,2,cs11415922983462330236.png
9368,1,1,0,1,11,0,1,0,1,0,4,0,0,0,2,2,0,cs11416005154617444932.png
9369,1,1,0,1,4,0,4,13,14,2,6,2,5,3,0,0,2,cs11416201510034044037.png
9370,0,0,1,0,7,1,0,14,46,2,10,7,10,4,0,0,0,cs11416647219307298996.png
9371,0,0,1,0,7,1,6,14,102,1,1,4,7,0,1,2,0,cs11416894132217222348.png
9372,1,1,2,1,3,3,6,14,0,3,10,8,11,4,0,0,0,cs11417139949369111722.png
9373,0,0,2,1,6,2,1,12,67,4,10,7,1,4,2,0,0,cs1141730120781987759.png
9374,1,0,0,0,5,0,1,14,68,1,4,3,2,3,1,1,2,cs1141738685042535751.png
9375,1,0,1,1,0,1,6,5,95,1,10,7,11,5,1,2,0,cs11417441201459677148.png
9376,1,0,2,1,1,0,1,14,29,1,9,0,11,4,1,2,1,cs11417515712319923480.png
9377,0,1,1,1,8,2,0,2,17,0,8,1,11,6,1,0,2,cs11417837878125513176.png
9378,0,1,2,1,3,0,5,14,95,3,6,4,5,6,2,0,2,cs11417922534629418770.png
9379,0,1,1,0,13,1,4,1,98,3,5,7,11,2,2,1,0,cs11418384859689710082.png
9380,1,1,0,0,3,2,4,14,96,1,4,0,11,0,1,0,1,cs1141843305173203631.png
9381,1,0,0,1,13,3,0,5,11,1,5,3,11,3,1,2,2,cs11418648950995416299.png
9382,0,1,0,1,11,3,1,9,14,4,10,1,9,3,2,1,0,cs11418684452624468641.png
9383,0,1,0,1,13,1,3,0,62,3,0,0,11,3,2,1,0,cs11419690328808186964.png
9384,1,0,2,0,7,1,4,14,71,0,3,1,11,4,0,0,1,cs11419794729857678704.png
9385,1,0,0,1,3,1,2,14,49,1,10,9,11,3,1,0,1,cs11419882709854988718.png
9386,1,1,2,0,3,1,1,2,52,0,7,2,6,1,0,2,1,cs11420009090196146153.png
9387,0,0,1,1,3,0,2,14,76,3,1,9,10,6,2,0,2,cs11420042672039510868.png
9388,0,1,1,0,10,1,6,14,66,3,4,7,11,0,1,1,2,cs11420055403203276092.png
9389,1,1,2,1,6,3,3,12,15,2,3,8,11,4,2,0,2,cs11420058066679674435.png
9390,1,1,2,0,8,2,6,4,36,2,0,8,2,6,1,0,0,cs1142010124377533935.png
9391,0,0,2,1,7,3,1,14,77,3,7,0,9,6,0,1,2,cs11420273456709204961.png
9392,1,1,1,1,10,3,5,4,30,1,2,4,7,2,0,0,0,cs11420467610524920000.png
9393,1,0,0,1,11,2,6,14,80,3,1,0,11,1,2,1,2,cs11420471045363915765.png
9394,0,1,1,0,3,1,0,14,100,1,6,7,11,6,1,2,1,cs11421702988960464284.png
9395,0,1,1,0,2,2,2,11,26,4,10,7,7,2,1,0,1,cs11421824435267777859.png
9396,0,0,2,0,6,3,0,14,30,3,3,6,8,6,0,2,2,cs1142188652913048769.png
9397,1,1,2,1,11,1,5,2,31,3,3,0,11,2,1,1,1,cs11421932255801528605.png
9398,1,0,0,0,4,3,2,14,55,2,3,2,11,3,0,2,0,cs11421945338388240310.png
9399,0,1,1,1,13,3,4,0,85,2,5,8,11,3,2,2,0,cs11422041979463999842.png
9400,1,0,0,1,8,2,0,13,18,0,8,5,11,0,1,1,1,cs11422051878955919203.png
9401,0,0,1,1,2,2,0,6,69,4,10,7,11,6,0,1,1,cs11422054265272518160.png
9402,1,0,2,0,11,2,6,1,58,1,4,3,11,5,1,0,2,cs11422145153268753637.png
9403,1,0,0,0,6,2,5,6,68,3,1,3,10,4,0,2,1,cs11422442758647016215.png
9404,1,1,0,1,13,3,5,10,44,4,3,0,11,2,2,2,1,cs11422552865065790902.png
9405,0,1,0,1,1,0,2,14,41,0,1,9,4,6,0,1,1,cs11422580637407052381.png
9406,1,0,0,0,0,1,3,0,58,2,2,9,5,6,0,1,0,cs11422685092738974430.png
9407,1,1,0,1,6,3,1,14,11,1,5,5,11,0,2,2,1,cs1142306659570544151.png
9408,1,0,2,1,1,1,0,14,0,0,9,9,11,4,2,0,2,cs11423083080849072163.png
9409,1,0,2,1,8,3,3,10,59,1,4,5,3,2,2,2,1,cs11423386357060866395.png
9410,1,0,2,0,12,1,1,14,32,1,4,3,8,6,1,1,2,cs11423421665765124847.png
9411,1,0,1,1,13,2,4,0,48,0,8,5,11,1,0,1,1,cs11423817275995282424.png
9412,1,0,1,0,5,3,6,4,3,3,8,6,11,6,2,2,2,cs11423856258449052833.png
9413,0,1,2,0,1,3,4,14,58,0,1,1,11,6,0,2,2,cs11424229395398149667.png
9414,1,1,2,1,13,2,2,14,100,0,1,1,9,6,1,1,0,cs11424780809952379097.png
9415,1,0,1,0,9,1,4,5,30,3,6,6,2,0,2,0,1,cs11424837242747835319.png
9416,0,0,0,0,8,1,2,6,80,2,3,8,11,1,2,1,0,cs11424870153259619145.png
9417,1,0,1,0,0,1,5,14,33,0,4,6,11,6,1,1,1,cs11425164664895123899.png
9418,1,1,1,0,10,2,6,8,100,4,7,7,8,6,0,2,0,cs11425314995841884685.png
9419,0,0,1,1,8,0,2,10,19,1,6,6,11,5,0,1,2,cs11425507176892833331.png
9420,1,0,2,1,10,0,0,0,93,4,5,6,11,2,0,2,0,cs11426110225955112930.png
9421,1,0,1,0,5,2,4,7,48,4,3,6,11,6,2,1,0,cs11426190094450157758.png
9422,0,0,2,1,8,3,3,0,43,2,1,3,5,3,2,0,1,cs1142643981799857555.png
9423,1,1,0,1,6,1,5,1,57,1,3,5,11,5,2,1,0,cs11426462037771142794.png
9424,0,0,1,0,0,1,4,14,63,0,4,9,11,4,1,2,1,cs1142648349185392699.png
9425,0,0,2,1,12,3,6,14,80,3,0,2,2,2,0,2,1,cs11427093441249594820.png
9426,0,1,0,0,2,2,5,4,78,0,9,5,1,5,0,1,2,cs11427404447418065849.png
9427,0,1,0,0,10,3,1,14,46,2,7,2,10,1,0,2,0,cs11427516314699389527.png
9428,0,0,2,1,11,3,1,6,69,3,8,6,11,4,1,2,2,cs11427889402945998101.png
9429,0,0,0,0,5,2,6,12,92,3,3,6,11,1,1,0,0,cs11427918790324624927.png
9430,0,1,2,0,12,1,5,0,52,4,7,5,1,2,0,2,1,cs11427944968412706955.png
9431,0,1,2,0,3,3,1,11,71,1,7,3,11,6,0,1,0,cs11428021975931189707.png
9432,1,1,1,0,7,1,4,14,56,4,8,0,11,3,0,1,0,cs11428046110105267525.png
9433,1,0,2,1,13,0,6,14,39,4,7,7,7,4,2,1,1,cs11428071145101365563.png
9434,1,1,1,1,4,0,2,14,93,4,2,6,11,2,1,2,0,cs11428180314428598425.png
9435,0,0,2,0,3,2,1,9,22,0,3,7,1,4,1,0,1,cs11428219149378786257.png
9436,0,0,0,0,3,3,4,14,43,0,0,9,11,4,0,1,2,cs11428280530736905593.png
9437,1,1,2,1,11,1,3,7,49,0,9,3,10,4,2,2,0,cs11428386678233642899.png
9438,1,1,0,0,3,3,2,14,11,3,6,6,10,5,0,2,0,cs11428410407419613128.png
9439,1,1,0,0,7,2,0,10,35,3,10,2,11,3,2,1,1,cs11428423348880796739.png
9440,1,0,1,1,0,1,1,14,14,0,5,7,11,1,2,0,1,cs11428469004431197381.png
9441,0,0,0,1,9,0,6,11,17,2,10,3,11,1,2,1,2,cs11428519208065278527.png
9442,0,1,0,1,11,2,3,14,13,0,6,6,4,6,2,0,1,cs11428547105319603930.png
9443,0,1,2,0,1,3,3,14,20,1,10,6,2,3,2,0,2,cs11428681128713037939.png
9444,1,1,2,1,8,0,2,14,72,3,7,6,11,3,0,1,1,cs11428706422855158137.png
9445,0,1,1,1,12,2,1,9,102,4,5,7,7,2,0,2,1,cs11429006903630615027.png
9446,1,1,2,0,5,0,4,14,101,0,6,2,11,4,0,0,2,cs11429039240482556910.png
9447,0,1,2,0,10,3,5,2,85,1,4,1,8,6,1,0,2,cs11429184461383737137.png
9448,0,1,0,1,11,1,0,3,72,0,4,0,10,4,2,0,0,cs11429633161280122252.png
9449,1,1,2,0,1,0,4,13,109,0,5,5,11,3,2,2,2,cs11429899263631926817.png
9450,1,1,2,0,13,3,3,9,88,4,3,4,9,3,2,0,2,cs11429910571544231948.png
9451,0,0,2,0,1,1,2,2,83,1,6,1,11,3,1,0,0,cs11430171687677381272.png
9452,0,0,1,0,6,0,5,6,100,0,6,8,11,0,1,1,1,cs11430318317581991092.png
9453,1,1,1,0,6,0,0,14,79,2,8,5,11,4,1,2,1,cs11430413037482202316.png
9454,0,0,2,1,7,2,5,14,93,4,3,5,11,4,2,0,0,cs1143060326644453785.png
9455,1,0,0,1,5,3,6,14,78,4,8,9,11,0,0,2,1,cs11431545269936969235.png
9456,1,0,1,1,9,1,1,14,39,2,8,3,11,1,0,2,1,cs11431768712929204644.png
9457,1,0,2,0,12,1,4,14,46,0,2,3,3,3,2,0,1,cs11431815315306134043.png
9458,0,0,2,0,0,2,3,10,36,2,2,6,5,1,2,2,2,cs11432069075430994543.png
9459,0,1,0,0,12,2,4,4,109,4,5,4,11,2,1,2,1,cs11432088532767740068.png
9460,1,1,2,0,5,2,6,12,18,4,4,0,0,0,1,0,2,cs11432134543470229238.png
9461,0,1,0,0,5,1,4,9,37,0,4,5,0,3,1,0,2,cs1143214705447740403.png
9462,0,0,1,1,3,3,2,14,19,4,0,8,7,2,1,1,2,cs11432326277587394405.png
9463,0,0,2,0,10,1,2,14,92,2,5,7,7,3,1,0,2,cs11432461390352570715.png
9464,0,1,2,0,7,0,0,14,42,2,1,4,4,1,1,0,1,cs11432496918780835857.png
9465,1,0,0,0,11,3,2,7,77,0,5,7,11,1,1,0,1,cs11432575792898395490.png
9466,1,0,1,0,5,1,0,14,49,2,2,3,11,2,2,1,2,cs11432611348189240446.png
9467,0,1,2,1,2,3,1,6,86,0,3,1,11,6,0,1,2,cs11432782836976689768.png
9468,1,1,0,1,11,2,2,14,62,0,9,2,11,4,2,2,2,cs11433534870097568111.png
9469,0,1,1,1,9,3,6,14,108,2,9,4,11,1,2,0,2,cs11433610047439302496.png
9470,0,0,2,1,5,2,4,14,40,0,9,5,11,1,1,1,1,cs11433632678926843330.png
9471,1,0,1,0,5,2,2,14,77,2,8,7,11,5,0,1,2,cs11433706300170299712.png
9472,0,0,1,0,4,0,3,2,109,2,3,6,11,1,1,1,2,cs11433957715881082942.png
9473,0,0,1,1,0,1,2,0,43,1,4,5,11,1,0,1,2,cs11433971356922092970.png
9474,1,1,2,1,12,0,2,14,77,0,6,9,8,1,2,1,0,cs11434343179651202080.png
9475,1,0,1,1,13,2,0,14,25,4,0,4,9,0,1,0,1,cs11434357484468147860.png
9476,0,1,2,1,11,2,1,14,24,3,7,7,7,5,0,2,1,cs11434400625356399028.png
9477,0,1,2,1,12,2,4,14,48,3,1,9,11,0,2,0,2,cs11434472497526409243.png
9478,0,0,2,1,10,2,2,14,108,0,4,9,4,4,1,0,0,cs11434583726036042862.png
9479,0,1,0,0,11,2,0,14,55,1,0,8,11,1,0,0,1,cs11434712309359938905.png
9480,0,1,1,0,0,0,4,10,95,3,10,8,3,6,0,0,2,cs11435333687251610670.png
9481,1,0,0,0,6,2,6,14,81,4,0,3,11,1,0,0,2,cs11435340554413725022.png
9482,0,1,0,0,12,1,3,14,9,4,6,2,11,6,2,1,0,cs11435399459240923534.png
9483,0,1,0,1,10,0,4,10,62,3,3,5,11,4,0,0,2,cs11435495883644913753.png
9484,1,1,1,0,4,2,3,2,84,1,7,9,11,3,0,0,0,cs11435610002417097604.png
9485,0,1,1,0,12,3,5,10,69,0,8,6,7,1,0,2,1,cs11435869318356212444.png
9486,0,1,2,0,13,0,3,0,28,0,7,3,11,1,1,1,1,cs11435871630496653434.png
9487,0,0,0,1,7,1,0,14,72,4,8,2,11,2,2,2,0,cs11436160676298320092.png
9488,1,0,0,0,13,2,4,6,34,4,7,2,5,1,0,1,2,cs11436392257843654709.png
9489,1,1,0,0,10,1,2,5,61,3,4,9,2,4,1,1,1,cs1143649256900145498.png
9490,0,1,0,0,1,0,2,14,36,0,3,8,11,3,2,2,2,cs11436599791036357160.png
9491,1,1,2,0,1,1,0,14,16,4,1,4,10,2,1,1,0,cs11436799705425152215.png
9492,1,0,1,1,6,2,2,3,104,3,8,1,10,6,0,2,1,cs11436818588357130383.png
9493,1,0,1,0,2,2,1,12,77,2,10,9,11,5,2,1,1,cs11436876259146754507.png
9494,0,0,1,1,10,1,6,14,73,3,3,9,3,5,2,2,2,cs11436914979726641505.png
9495,1,0,2,0,4,1,2,0,75,0,6,8,1,1,2,2,1,cs11436944186615255292.png
9496,1,0,1,0,8,0,0,14,79,0,1,2,10,1,1,0,0,cs11437046493076815087.png
9497,0,1,2,0,0,0,4,14,79,2,3,1,5,2,0,0,2,cs11437445934516023074.png
9498,1,1,2,1,2,0,3,4,64,2,1,8,8,5,1,2,0,cs11437493061649478896.png
9499,1,1,1,1,10,1,3,14,89,4,0,0,11,3,1,2,0,cs11437519138811395525.png
9500,0,1,2,1,9,2,3,14,58,1,5,5,7,2,1,1,0,cs11437522697437291837.png
9501,0,0,0,1,11,3,2,4,2,4,9,2,4,1,2,0,0,cs11437552831834952704.png
9502,0,1,0,0,1,1,1,3,29,2,2,7,11,4,0,2,1,cs11437698841031468327.png
9503,0,1,0,1,4,0,6,7,24,0,1,7,11,6,1,2,1,cs11438006252317357488.png
9504,0,1,1,0,11,2,5,7,64,0,2,3,0,3,2,2,2,cs1143845316709501154.png
9505,0,1,1,0,0,2,0,12,80,0,7,2,3,3,2,2,1,cs11438454115284752129.png
9506,0,1,0,1,8,1,5,5,12,3,8,7,11,0,0,2,0,cs11438469637604361081.png
9507,0,1,1,1,6,3,3,4,56,1,0,2,2,1,1,0,2,cs11438559613921095299.png
9508,1,1,1,1,8,1,5,14,106,0,4,1,11,0,1,0,0,cs11438861611663111733.png
9509,1,0,0,0,12,0,4,0,81,2,10,7,11,0,1,2,1,cs1143888348129165121.png
9510,0,0,1,1,10,1,2,5,101,3,5,0,11,5,2,1,1,cs11438942553528806591.png
9511,1,1,0,0,10,3,3,10,3,1,7,6,0,2,2,0,0,cs11439134581156962320.png
9512,1,0,2,0,11,1,4,14,87,2,3,0,11,4,1,1,0,cs11439370444620129788.png
9513,0,0,1,0,6,2,2,11,39,2,7,6,7,1,2,0,0,cs1143937835649112752.png
9514,0,1,0,1,10,3,0,14,0,4,7,0,11,2,2,1,2,cs11439411905670763422.png
9515,1,0,1,0,11,3,6,14,40,4,9,2,3,1,0,1,0,cs11439573798554858184.png
9516,1,0,2,1,12,2,4,2,63,3,6,0,7,5,1,1,0,cs11439729789718606214.png
9517,1,1,2,1,12,2,1,11,107,2,6,4,4,1,1,0,1,cs11439741488818469813.png
9518,1,1,1,1,11,3,4,14,92,4,10,4,6,5,0,1,2,cs11439833600380697301.png
9519,0,1,1,0,1,2,3,12,37,0,2,9,10,0,0,0,0,cs11439838234521697121.png
9520,1,1,2,0,1,1,2,11,20,4,1,8,11,2,0,2,0,cs11439899998045280620.png
9521,0,0,2,0,3,2,4,14,97,2,0,3,0,5,0,0,0,cs11439966671817158076.png
9522,1,0,0,1,1,0,1,14,29,4,2,5,11,1,0,2,2,cs11440011248175480223.png
9523,0,0,1,1,13,1,6,3,24,0,7,8,3,6,0,0,0,cs11440289285875520847.png
9524,0,1,1,0,0,1,5,14,100,3,4,2,0,0,1,2,2,cs11440415092436698759.png
9525,0,0,0,0,4,2,3,14,25,0,5,0,6,2,2,1,0,cs11440555227955789021.png
9526,0,1,2,0,11,1,0,14,56,2,4,1,11,3,2,1,2,cs11440556072954146518.png
9527,1,1,1,0,7,3,6,14,66,2,1,5,0,6,0,0,2,cs11440604352333403239.png
9528,1,0,2,0,2,0,4,14,40,2,2,0,9,0,0,0,0,cs11440624686658025231.png
9529,1,0,2,0,11,2,3,5,58,0,7,4,0,1,1,2,1,cs11440753483518280640.png
9530,1,0,2,1,12,2,3,7,87,2,4,1,11,1,1,0,0,cs11441232431513845256.png
9531,1,0,1,0,3,0,6,14,110,1,6,7,9,6,1,0,2,cs11441261216190863501.png
9532,0,1,2,1,6,2,6,1,84,1,10,2,2,4,2,1,2,cs11441378517594126850.png
9533,1,0,0,0,4,2,0,14,68,0,10,3,11,5,0,2,2,cs11441415652361069215.png
9534,1,1,0,1,8,0,1,14,12,1,4,3,11,6,2,0,1,cs11441443719225126566.png
9535,1,1,0,0,12,3,5,0,6,4,2,1,1,4,1,1,0,cs11441527000317346065.png
9536,1,0,0,0,9,2,4,7,22,1,6,5,5,5,1,2,1,cs11441698286993062023.png
9537,0,0,1,1,4,3,0,3,37,3,1,4,11,5,0,2,0,cs11441808236900857967.png
9538,0,1,0,1,5,3,5,14,34,2,3,0,11,1,2,0,0,cs11441881441780491360.png
9539,1,0,0,0,10,3,6,14,45,2,4,9,11,3,1,2,0,cs11441926890945437461.png
9540,0,1,2,0,4,2,1,14,43,0,8,1,11,4,0,1,1,cs11442012755356216533.png
9541,0,1,0,0,9,0,3,10,58,0,1,8,11,2,2,1,1,cs11442071310936625341.png
9542,1,0,2,0,9,3,3,14,26,4,7,6,11,0,1,0,1,cs11442142239286478404.png
9543,1,1,1,1,2,0,0,14,62,4,3,6,3,2,2,2,1,cs11442166910706034562.png
9544,1,1,1,1,11,3,4,2,48,4,0,8,0,5,2,2,2,cs11442325042674398430.png
9545,1,1,0,1,4,1,3,8,52,1,2,8,9,5,0,2,2,cs11443193582866190609.png
9546,0,0,0,0,11,1,6,8,49,4,1,7,11,5,1,1,0,cs11443194427144566529.png
9547,1,1,0,0,7,3,2,14,87,2,5,4,10,2,1,1,2,cs1144322371789904657.png
9548,1,1,2,1,4,1,0,6,43,3,1,0,0,2,2,2,2,cs11443585213086609654.png
9549,1,0,2,0,7,2,6,13,43,1,4,0,5,3,2,2,0,cs11443674742612823884.png
9550,0,0,1,0,13,3,5,3,2,1,7,0,11,3,1,1,2,cs11443735880187308588.png
9551,1,0,0,1,3,1,6,14,69,0,0,3,6,5,0,0,2,cs11443875043516546030.png
9552,0,1,0,0,3,2,1,14,38,3,4,0,11,3,2,1,1,cs11443897139246778019.png
9553,1,1,1,0,5,2,2,14,91,4,1,9,7,4,0,2,2,cs11443984232366350772.png
9554,0,0,0,0,8,1,0,8,12,3,9,0,11,2,0,2,1,cs11444018444814093607.png
9555,1,1,1,1,3,0,5,14,75,2,0,4,11,1,1,2,0,cs11444083230996820681.png
9556,1,1,0,1,8,1,5,2,33,4,1,9,11,1,1,0,2,cs11444189720145854873.png
9557,1,0,0,0,4,1,3,4,40,0,6,9,11,5,0,2,1,cs11444190315547276556.png
9558,1,0,2,0,10,1,5,9,110,0,10,6,11,3,1,1,1,cs114442194319972023.png
9559,0,1,0,1,9,1,3,14,89,0,6,0,11,5,0,2,1,cs11444227350414788401.png
9560,1,1,1,1,11,2,6,14,17,1,3,7,11,0,0,0,1,cs11444260148311487518.png
9561,1,0,1,0,2,0,2,8,16,1,6,1,11,6,2,0,2,cs11444352609575917492.png
9562,0,0,1,1,5,1,1,14,53,4,8,8,4,1,0,0,2,cs11444387058197784458.png
9563,1,1,2,1,2,1,4,14,45,3,1,8,11,0,2,2,0,cs11444460834328726469.png
9564,1,1,2,0,8,2,6,13,0,1,3,3,11,3,1,2,2,cs11444483053761219016.png
9565,1,0,2,0,10,2,6,14,30,0,5,4,6,2,0,1,0,cs11444691759642933980.png
9566,1,1,2,0,13,3,6,10,59,1,2,3,11,0,1,1,1,cs11444696253507999609.png
9567,1,1,2,0,12,3,1,14,89,1,9,1,8,3,2,0,1,cs11444718274832692358.png
9568,0,0,0,1,1,3,5,14,42,1,5,0,5,4,2,0,2,cs11444916782260939776.png
9569,0,1,1,1,6,1,2,14,59,2,1,5,2,1,0,1,1,cs11444979919213687296.png
9570,1,1,2,1,7,0,2,14,30,4,8,2,7,0,0,0,2,cs11445023436614014057.png
9571,1,1,2,1,8,3,5,10,57,1,8,1,11,5,2,2,0,cs11445119034019668441.png
9572,0,1,2,1,4,3,0,3,35,3,9,1,11,5,1,0,1,cs11445129413090160789.png
9573,1,0,1,0,10,3,2,14,43,2,4,0,2,6,1,1,0,cs11445555515688600568.png
9574,0,0,1,0,11,2,5,14,102,2,5,5,11,0,2,2,1,cs11446092945372679912.png
9575,1,0,0,0,6,3,5,4,83,2,8,1,1,4,2,0,1,cs11446093399507529221.png
9576,1,1,2,0,6,2,2,14,2,2,4,6,11,0,1,0,2,cs11446097223515816222.png
9577,0,1,0,0,7,1,1,14,81,3,7,4,11,3,0,1,0,cs11446220820072862382.png
9578,1,1,1,0,9,1,5,11,35,2,3,8,10,5,0,0,1,cs11446265402164771350.png
9579,1,0,0,1,12,0,1,12,90,1,7,6,11,5,0,2,0,cs11446298164758697553.png
9580,0,1,1,0,12,3,3,12,51,2,2,5,11,4,2,0,0,cs11446436614410030763.png
9581,0,0,1,0,4,3,1,5,0,4,6,7,11,6,0,2,1,cs11446437172681840473.png
9582,0,1,0,0,12,0,3,14,76,4,3,7,11,3,1,2,0,cs11446689837037142626.png
9583,0,1,1,0,11,0,5,5,21,1,2,2,1,3,1,1,1,cs11447146079755663748.png
9584,1,0,2,0,8,1,4,14,31,2,2,1,11,1,2,1,1,cs11447201542701255525.png
9585,0,0,1,0,5,0,5,14,29,2,9,0,10,2,0,0,1,cs11447371069497846003.png
9586,0,1,0,1,4,3,6,14,104,3,7,7,0,1,2,0,0,cs11447548117054569360.png
9587,1,1,0,0,2,1,0,2,2,3,2,4,11,0,2,2,1,cs11447696401847293048.png
9588,1,0,0,0,6,1,2,7,14,0,5,2,11,1,1,2,0,cs11447913728587837298.png
9589,0,0,1,0,11,1,5,3,99,3,5,9,11,6,2,0,1,cs11448026537174964369.png
9590,0,1,0,1,13,0,0,7,11,2,3,1,1,2,2,0,0,cs11448071125649818966.png
9591,0,1,0,0,13,1,0,11,19,1,8,5,6,6,0,1,0,cs11448150942326451495.png
9592,0,1,1,0,8,2,0,14,72,2,2,0,3,0,1,0,0,cs11448293852281402458.png
9593,0,0,1,1,12,3,6,5,64,0,10,5,1,4,1,1,2,cs11448611534590516664.png
9594,1,0,2,0,1,3,4,14,39,1,5,4,11,3,1,0,1,cs11448867488293195306.png
9595,0,1,1,1,5,1,3,6,82,3,5,0,11,5,2,2,1,cs11448893068077251151.png
9596,0,0,2,1,10,3,3,14,27,0,6,3,11,4,1,1,2,cs11448917844015282436.png
